timestamp,open,high,low,close,volume,buy_volume,sell_volume,imbalance
2025-07-09T14:30:00+05:30,1528.0,1528.0,1520.6,1521.7,10370,-1972,-6044,0.0
2025-07-09T14:33:00+05:30,1521.7,1521.7,1512.1,1513.6,15489,12737,1337,0.8100042631803325
2025-07-09T14:36:00+05:30,1514.0,1516.3,1512.3,1513.4,12275,35671,11189,0.5224498506188647
2025-07-09T14:39:00+05:30,1513.5,1516.1,1510.1,1513.0,13206,9108,21434,-0.40357540436120753
2025-07-09T14:42:00+05:30,1511.7,1514.8,1511.0,1514.3,9780,28826,13870,0.35029042533258387
2025-07-09T14:45:00+05:30,1514.3,1514.8,1512.0,1514.2,5841,21104,2033,0.8242641656221636
2025-07-09T14:48:00+05:30,1514.3,1515.8,1513.5,1515.0,5566,-646,1574,-2.3922413793103448
2025-07-09T14:51:00+05:30,1515.6,1516.8,1512.0,1512.0,9965,-29728,9425,0.0
2025-07-09T14:54:00+05:30,1512.0,1517.0,1511.6,1516.1,9683,34071,-27048,8.702691157624946
2025-07-09T14:57:00+05:30,1516.5,1518.6,1516.3,1518.6,7369,5736,-14974,0.0
2025-07-09T15:00:00+05:30,1518.7,1519.5,1514.4,1515.7,13434,-9925,5692,0.0
2025-07-09T15:03:00+05:30,1515.7,1518.5,1515.6,1518.4,10753,31924,-18836,3.878361858190709
2025-07-09T15:06:00+05:30,1518.3,1520.1,1518.3,1519.7,11605,-14649,-15953,0.0
2025-07-09T15:09:00+05:30,1519.7,1519.7,1519.0,1519.6,11018,-7408,-6495,0.0
2025-07-09T15:12:00+05:30,1519.6,1520.3,1519.0,1519.3,8190,-3074,7371,-2.430765650453805
2025-07-09T15:15:00+05:30,1519.1,1520.0,1518.1,1518.2,9840,-47523,-18219,0.0
2025-07-09T15:18:00+05:30,1518.2,1519.0,1517.1,1518.9,10435,3992,-29324,0.0
2025-07-09T15:21:00+05:30,1518.9,1520.2,1518.6,1520.1,7681,15293,-13960,21.94523630907727
2025-07-09T15:24:00+05:30,1520.1,1521.9,1520.0,1521.7,11267,-7588,-27209,0.0
2025-07-10T10:09:00+05:30,1514.5,1515.0,1514.5,1515.0,78,2532,-3625,0.0
2025-07-10T10:12:00+05:30,1515.0,1515.2,1514.0,1515.2,4006,-4774,-2746,0.0
2025-07-10T10:15:00+05:30,1515.2,1516.0,1512.5,1514.2,5231,5913,689,0.7912753710996667
2025-07-10T10:18:00+05:30,1514.2,1514.6,1513.5,1513.5,2742,-1364,3641,-2.1980676328502415
2025-07-10T10:21:00+05:30,1513.6,1513.6,1512.4,1512.5,4268,-1442,7208,-1.500173430454388
2025-07-10T10:24:00+05:30,1512.4,1513.1,1512.0,1513.0,4390,12627,-1537,1.2771866546438233
2025-07-10T10:27:00+05:30,1513.0,1513.2,1513.0,1513.1,2401,15583,8528,0.29260503504624447
2025-07-10T10:30:00+05:30,1513.1,1513.2,1511.1,1512.2,4389,-5015,747,0.0
2025-07-10T10:33:00+05:30,1512.2,1512.5,1511.9,1512.0,2814,-5942,6908,-13.302277432712215
2025-07-10T10:36:00+05:30,1512.0,1512.2,1511.2,1511.4,2502,657,4043,-0.7204255319148937
2025-07-10T10:39:00+05:30,1511.2,1511.5,1511.0,1511.1,3692,-4858,5340,-21.157676348547717
2025-07-10T10:42:00+05:30,1511.0,1511.2,1510.0,1510.1,5730,-1456,-1134,0.0
2025-07-10T10:45:00+05:30,1510.2,1512.6,1510.0,1512.4,6512,-3175,-4878,0.0
2025-07-10T10:48:00+05:30,1512.4,1512.7,1511.3,1511.4,3737,-4402,15705,-1.7789082544457224
2025-07-10T10:51:00+05:30,1511.3,1511.5,1508.8,1509.0,4417,-22313,5779,0.0
2025-07-10T10:54:00+05:30,1509.0,1510.4,1508.9,1509.9,6405,15475,-3839,1.6598487452732897
2025-07-10T10:57:00+05:30,1510.0,1510.4,1509.7,1510.4,2404,11601,-2611,1.5808676307007787
2025-07-10T11:00:00+05:30,1510.6,1510.6,1509.6,1509.6,4687,-8168,9685,-11.768622280817402
2025-07-10T11:03:00+05:30,1509.6,1509.9,1509.4,1509.6,4052,9374,708,0.8595516762547114
2025-07-10T11:06:00+05:30,1509.6,1509.7,1508.9,1508.9,5339,-9953,3990,0.0
2025-07-10T11:09:00+05:30,1509.0,1510.0,1508.1,1509.7,3662,11953,-7012,3.8382918437563247
2025-07-10T11:12:00+05:30,1509.7,1510.1,1509.5,1510.0,3746,22325,-7031,1.919445534196417
2025-07-10T11:15:00+05:30,1510.5,1512.2,1510.5,1512.1,3923,7619,-11721,0.0
2025-07-10T11:18:00+05:30,1512.1,1512.5,1511.9,1512.4,4208,11885,4262,0.4721000805103115
2025-07-10T11:21:00+05:30,1512.5,1512.6,1510.7,1511.1,9156,-23176,9550,0.0
2025-07-10T11:24:00+05:30,1510.9,1511.1,1509.9,1510.1,3443,-3087,4464,-5.483660130718954
2025-07-10T11:27:00+05:30,1509.9,1510.4,1509.9,1510.1,4075,12873,155,0.9762050967147682
2025-07-10T11:30:00+05:30,1510.1,1511.0,1509.9,1510.1,2565,-12403,254,0.0
2025-07-10T11:33:00+05:30,1510.1,1511.0,1510.0,1510.0,3669,389,2993,-0.7699586043761089
2025-07-10T11:36:00+05:30,1510.0,1511.0,1510.0,1510.7,3170,12184,-3473,1.7973826196762714
2025-07-10T11:39:00+05:30,1510.8,1510.9,1510.2,1510.4,2697,-4848,7968,-4.107692307692307
2025-07-10T11:42:00+05:30,1510.3,1510.4,1508.7,1508.9,5598,-13729,3086,0.0
2025-07-10T11:45:00+05:30,1509.1,1511.0,1508.8,1510.6,5229,15378,-1700,1.2485743529755813
2025-07-10T11:48:00+05:30,1510.4,1511.4,1510.1,1511.3,4093,8685,557,0.8794633196277862
2025-07-10T11:51:00+05:30,1511.3,1511.9,1511.2,1511.6,3949,7296,-4234,3.765512736773351
2025-07-10T11:54:00+05:30,1511.6,1512.4,1511.1,1511.1,5967,-12233,7360,0.0
2025-07-10T11:57:00+05:30,1511.1,1511.2,1509.5,1509.5,4616,-10271,2800,0.0
2025-07-10T12:00:00+05:30,1509.6,1510.8,1509.1,1509.3,4743,1834,2112,-0.07045108971109985
2025-07-10T12:03:00+05:30,1509.3,1509.8,1508.7,1509.2,6668,-353,1646,-1.546017014694509
2025-07-10T12:06:00+05:30,1509.2,1509.7,1508.7,1509.0,5177,-12599,3776,0.0
2025-07-10T12:09:00+05:30,1509.0,1509.0,1508.0,1508.0,6298,-18704,1963,0.0
2025-07-10T12:12:00+05:30,1508.0,1508.8,1507.5,1508.0,5440,6086,263,0.9171523074499921
2025-07-10T12:15:00+05:30,1508.0,1508.9,1507.7,1507.9,4877,-3793,3613,0.0
2025-07-10T12:18:00+05:30,1507.9,1509.1,1507.6,1508.5,5053,22341,-1751,1.170082564351627
2025-07-10T12:21:00+05:30,1508.5,1510.4,1508.2,1510.4,11138,9065,-2796,1.892008294783857
2025-07-10T12:24:00+05:30,1510.4,1511.7,1510.3,1511.1,6816,-2588,-4519,0.0
2025-07-10T12:27:00+05:30,1511.1,1513.1,1511.0,1513.1,6041,8695,-20939,0.0
2025-07-10T12:30:00+05:30,1513.0,1514.5,1512.5,1513.5,6536,-3572,3089,0.0
2025-07-10T12:33:00+05:30,1513.5,1513.5,1512.5,1512.9,4211,6274,12568,-0.3340409722959346
2025-07-10T12:36:00+05:30,1512.9,1514.0,1512.5,1513.8,4669,12375,-10332,11.114537444933921
2025-07-10T12:39:00+05:30,1513.8,1513.8,1513.1,1513.1,5987,-325,5834,-1.1179887456888729
2025-07-10T12:42:00+05:30,1513.1,1513.2,1512.5,1513.0,4599,-6363,1007,0.0
2025-07-10T12:45:00+05:30,1513.0,1515.1,1512.7,1514.4,6487,20752,-10413,3.014314730631589
2025-07-10T12:48:00+05:30,1514.3,1514.4,1513.2,1514.3,13979,-15871,3039,0.0
2025-07-10T12:51:00+05:30,1514.3,1514.3,1513.4,1514.1,6063,10260,1743,0.7095726068482879
2025-07-10T12:54:00+05:30,1514.0,1516.5,1513.7,1516.5,5398,-15196,-12091,0.0
2025-07-10T12:57:00+05:30,1516.4,1518.0,1515.7,1517.8,7738,8929,-2430,1.747807354977689
2025-07-10T13:00:00+05:30,1517.8,1518.5,1516.1,1517.1,8304,-2872,9862,-1.8217453505007153
2025-07-10T13:03:00+05:30,1517.1,1517.4,1516.1,1516.1,7219,-10556,19090,-3.473869228966487
2025-07-10T13:06:00+05:30,1516.1,1516.4,1515.1,1515.3,23192,-11652,1241,0.0
2025-07-10T13:09:00+05:30,1515.2,1516.7,1515.0,1516.6,5738,3435,-13580,0.0
2025-07-10T13:12:00+05:30,1516.8,1516.9,1516.0,1516.1,7764,-2406,8687,-1.7661200445788887
2025-07-10T13:15:00+05:30,1516.1,1516.2,1516.0,1516.0,5686,8675,-2028,1.6102000902662856
2025-07-10T13:18:00+05:30,1516.0,1517.4,1516.0,1517.4,7042,-1483,-4308,0.0
2025-07-10T13:21:00+05:30,1517.0,1518.2,1516.6,1517.8,9175,553,2872,-0.6770802919708029
2025-07-10T13:24:00+05:30,1517.6,1517.8,1515.5,1515.5,10863,-12514,12075,0.0
2025-07-10T13:27:00+05:30,1515.5,1516.3,1515.0,1516.0,8806,13911,-2856,1.5166892808683854
2025-07-10T13:30:00+05:30,1516.3,1517.5,1516.0,1516.0,12198,-3603,1278,0.0
2025-07-10T13:33:00+05:30,1516.0,1517.3,1516.0,1516.4,10300,6961,-3965,3.6468624833110814
2025-07-10T13:36:00+05:30,1516.4,1516.4,1516.0,1516.0,10249,8446,6278,0.14724259712034773
2025-07-10T13:39:00+05:30,1516.0,1516.5,1514.9,1515.2,16635,-27292,7944,0.0
2025-07-10T13:42:00+05:30,1515.2,1516.3,1515.0,1515.2,11992,-7154,1276,0.0
2025-07-10T13:45:00+05:30,1514.9,1515.0,1514.0,1514.6,9333,10302,-4703,2.679942846936953
2025-07-10T13:48:00+05:30,1514.7,1516.1,1514.5,1515.9,10312,15126,-10751,5.9147428571428575
2025-07-10T13:51:00+05:30,1516.0,1516.0,1515.1,1515.7,6048,-3756,2090,0.0
2025-07-10T13:54:00+05:30,1515.3,1515.8,1515.0,1515.1,6092,-2600,1175,0.0
2025-07-10T13:57:00+05:30,1515.1,1516.0,1514.2,1515.0,10707,-6591,-1323,0.0
2025-07-10T14:00:00+05:30,1515.3,1515.4,1514.5,1514.6,6832,-433,-2592,0.0
2025-07-10T14:03:00+05:30,1515.0,1516.0,1513.9,1516.0,9823,7317,-6729,23.887755102040817
2025-07-10T14:06:00+05:30,1515.8,1519.8,1515.7,1518.7,17653,9479,-22621,0.0
2025-07-10T14:09:00+05:30,1519.0,1519.3,1518.0,1518.7,11202,-2154,3121,-5.455015511892451
2025-07-10T14:12:00+05:30,1518.6,1518.9,1515.5,1517.2,10418,-12908,8198,0.0
2025-07-10T14:15:00+05:30,1517.2,1517.4,1516.0,1516.3,4730,3994,-6766,0.0
2025-07-10T14:18:00+05:30,1516.3,1516.7,1515.7,1516.0,5297,1909,1036,0.2964346349745331
2025-07-10T14:21:00+05:30,1516.2,1517.0,1515.6,1515.6,4788,-4872,3663,0.0
2025-07-10T14:24:00+05:30,1515.6,1516.8,1515.5,1516.3,4453,9973,-979,1.2177006893484545
2025-07-10T14:27:00+05:30,1516.7,1517.5,1516.2,1517.1,7348,10144,-6597,4.719763180152241
2025-07-10T14:30:00+05:30,1517.2,1517.4,1517.0,1517.0,7893,-14958,10334,0.0
2025-07-10T14:33:00+05:30,1517.2,1518.0,1517.0,1517.6,5680,2628,-5660,0.0
2025-07-10T14:36:00+05:30,1517.7,1519.0,1517.3,1518.1,8378,11220,-16525,0.0
2025-07-10T14:39:00+05:30,1518.0,1519.1,1517.9,1519.0,22107,2091,2110,-0.004522732682694597
2025-07-10T14:42:00+05:30,1519.0,1519.2,1517.9,1519.1,16778,-9668,-2916,0.0
2025-07-10T14:45:00+05:30,1519.0,1520.5,1518.9,1519.0,7422,-4788,-20323,0.0
2025-07-10T14:48:00+05:30,1519.3,1520.7,1517.5,1520.3,15592,-3779,-1040,0.0
2025-07-10T14:51:00+05:30,1519.8,1521.2,1518.9,1519.5,14797,1346,-6863,0.0
2025-07-10T14:54:00+05:30,1519.5,1520.0,1519.0,1520.0,7282,2633,-6106,0.0
2025-07-10T14:57:00+05:30,1520.1,1520.7,1515.9,1516.4,15450,-27674,36852,-7.030507735890172
2025-07-10T15:00:00+05:30,1516.7,1518.2,1513.7,1515.4,22882,-698,-23845,0.0
2025-07-10T15:03:00+05:30,1515.4,1519.0,1513.3,1516.3,33302,11289,8727,0.12799760191846524
2025-07-10T15:06:00+05:30,1516.4,1517.5,1515.1,1517.5,28424,43261,4159,0.824588781105019
2025-07-10T15:09:00+05:30,1517.4,1519.4,1517.1,1518.0,30757,-15894,-14147,0.0
2025-07-10T15:12:00+05:30,1518.0,1520.1,1517.1,1517.9,37561,-16808,-29259,0.0
2025-07-10T15:15:00+05:30,1517.8,1520.1,1516.4,1517.5,30397,-18892,-34284,0.0
2025-07-10T15:18:00+05:30,1517.5,1519.8,1516.3,1518.8,31801,-46857,-846,0.0
2025-07-10T15:21:00+05:30,1517.9,1518.1,1514.6,1515.2,21387,-2019,4,0.0
2025-07-10T15:24:00+05:30,1515.1,1516.4,1514.7,1515.0,17388,24,-43991,0.0
2025-07-10T15:27:00+05:30,1515.1,1517.2,1514.8,1517.2,37448,-274009,-424319,0.0
2025-07-10T15:39:00+05:30,1517.2,1517.2,1517.2,1517.2,8073,0,-181,0.0
2025-07-10T15:42:00+05:30,1517.2,1517.2,1517.2,1517.2,75,0,0,0.0
2025-07-10T15:45:00+05:30,1517.2,1517.2,1517.2,1517.2,742,0,-44,0.0
2025-07-10T15:48:00+05:30,1517.2,1517.2,1517.2,1517.2,630,0,-82,0.0
2025-07-10T15:51:00+05:30,1517.2,1517.2,1517.2,1517.2,230,0,-47,0.0
2025-07-10T15:54:00+05:30,1517.2,1517.2,1517.2,1517.2,2900,0,-119,0.0
2025-07-11T09:42:00+05:30,1505.9,1506.0,1505.1,1505.4,1225,119,304,-0.4373522458628842
2025-07-11T09:45:00+05:30,1505.4,1505.6,1503.5,1503.7,3483,1606,13580,-0.7884893981298564
2025-07-11T09:48:00+05:30,1503.7,1504.0,1503.0,1503.6,5510,9573,4539,0.3567176870748299
2025-07-11T09:51:00+05:30,1503.6,1504.0,1503.0,1503.9,4389,9812,-2558,1.7052660601047698
2025-07-11T09:54:00+05:30,1503.9,1504.3,1502.6,1502.7,4188,-9855,13110,-7.055299539170507
2025-07-11T09:57:00+05:30,1502.7,1502.9,1501.7,1502.4,5272,30812,-1103,1.0742535931872497
2025-07-11T10:00:00+05:30,1502.4,1502.4,1500.6,1500.8,3586,-15011,7264,0.0
2025-07-11T10:03:00+05:30,1500.8,1501.0,1500.5,1500.9,2869,8545,3201,0.4549633917929508
2025-07-11T10:06:00+05:30,1500.9,1500.9,1499.5,1500.3,3623,-41902,-9120,0.0
2025-07-11T10:09:00+05:30,1500.1,1500.5,1498.3,1498.3,7135,-6188,7077,-14.921259842519685
2025-07-11T10:12:00+05:30,1498.2,1498.4,1497.5,1498.0,5165,17988,-3293,1.4481796529431779
2025-07-11T10:15:00+05:30,1498.2,1499.1,1497.6,1498.5,2661,3986,1614,0.4235714285714286
2025-07-11T10:18:00+05:30,1498.7,1498.7,1497.7,1498.1,5569,-9450,4224,0.0
2025-07-11T10:21:00+05:30,1498.1,1499.4,1498.0,1498.6,2902,17242,1161,0.8738249198500244
2025-07-11T10:24:00+05:30,1498.6,1498.9,1497.5,1497.9,5064,-3443,-2117,0.0
2025-07-11T10:27:00+05:30,1497.9,1498.0,1497.6,1497.6,4376,6273,11255,-0.2842309447740758
2025-07-11T10:30:00+05:30,1497.7,1497.8,1495.9,1496.1,4450,-6238,4119,0.0
2025-07-11T10:33:00+05:30,1496.1,1496.8,1495.4,1495.5,5243,6068,6311,-0.019630018579852977
2025-07-11T10:36:00+05:30,1495.7,1497.3,1495.7,1497.1,5796,11078,-5150,2.7375168690958165
2025-07-11T10:39:00+05:30,1496.9,1497.5,1496.9,1497.2,4886,8123,-2147,1.7185408299866132
2025-07-11T10:42:00+05:30,1497.2,1497.4,1495.5,1495.7,5258,-10910,7434,0.0
2025-07-11T10:45:00+05:30,1495.5,1495.9,1495.0,1495.7,10473,1322,-2296,0.0
2025-07-11T10:48:00+05:30,1495.7,1495.7,1494.1,1494.7,7216,-7198,-998,0.0
2025-07-11T10:51:00+05:30,1494.7,1496.0,1494.6,1495.9,10593,12817,5224,0.4208746743528629
2025-07-11T10:54:00+05:30,1495.9,1496.0,1495.4,1495.7,3000,9977,3015,0.5358682266009852
2025-07-11T10:57:00+05:30,1495.7,1495.8,1492.8,1493.1,5712,-19363,9858,0.0
2025-07-11T11:00:00+05:30,1493.1,1493.2,1492.1,1492.8,9750,11090,-2904,1.709504031272905
2025-07-11T11:03:00+05:30,1492.7,1493.0,1492.0,1492.3,4645,-930,-1521,0.0
2025-07-11T11:06:00+05:30,1492.4,1494.5,1492.3,1494.0,7636,14479,-4396,1.8719627095110583
2025-07-11T11:09:00+05:30,1493.7,1495.9,1493.3,1495.8,7239,19976,-1414,1.1523542721689473
2025-07-11T11:12:00+05:30,1495.8,1497.8,1494.6,1495.4,10802,-5154,-1295,0.0
2025-07-11T11:15:00+05:30,1495.4,1495.5,1494.0,1494.3,3101,-1044,11671,-1.1964806624635362
2025-07-11T11:18:00+05:30,1494.3,1494.5,1493.0,1493.4,5211,-3073,8359,-2.1626939084373817
2025-07-11T11:21:00+05:30,1493.5,1493.6,1493.0,1493.0,2652,-5857,4269,0.0
2025-07-11T11:24:00+05:30,1493.1,1493.1,1492.0,1492.2,4898,-4416,1496,0.0
2025-07-11T11:27:00+05:30,1492.2,1492.2,1490.6,1490.6,8938,-4617,2534,0.0
2025-07-11T11:30:00+05:30,1490.7,1490.9,1490.3,1490.9,5100,15960,-2444,1.3616454572358685
2025-07-11T11:33:00+05:30,1490.9,1491.0,1490.7,1491.0,4799,11750,-6554,3.522709776751347
2025-07-11T11:36:00+05:30,1491.0,1491.9,1491.0,1491.9,5697,10481,-2927,1.774953666931427
2025-07-11T11:39:00+05:30,1491.9,1492.3,1491.3,1492.3,4398,1411,-2917,0.0
2025-07-11T11:42:00+05:30,1492.2,1493.6,1492.1,1492.2,9320,-8705,-1572,0.0
2025-07-11T11:45:00+05:30,1492.2,1494.8,1492.2,1494.0,8066,14589,-4283,1.831166310886862
2025-07-11T11:48:00+05:30,1494.0,1494.5,1493.0,1493.3,3442,34,6335,-0.9893232846600722
2025-07-11T11:51:00+05:30,1493.3,1494.4,1493.0,1494.2,9867,10935,-3649,2.00164699423552
2025-07-11T11:54:00+05:30,1494.1,1494.5,1493.6,1494.4,3497,3583,4001,-0.05511603375527426
2025-07-11T11:57:00+05:30,1494.4,1494.4,1494.0,1494.1,2544,-339,8864,-1.0795307917888564
2025-07-11T12:00:00+05:30,1494.1,1494.1,1494.0,1494.1,1795,-4519,-3512,0.0
2025-07-11T12:03:00+05:30,1494.1,1494.1,1491.0,1492.8,4583,-17264,169,0.0
2025-07-11T12:06:00+05:30,1492.8,1493.5,1492.6,1493.1,4008,8024,-330,1.0857811281518066
2025-07-11T12:09:00+05:30,1493.1,1493.2,1491.9,1492.0,2728,-511,6796,-1.1626093874303898
2025-07-11T12:12:00+05:30,1492.0,1493.9,1491.7,1493.5,4608,5156,-3048,3.891840607210626
2025-07-11T12:15:00+05:30,1493.5,1493.5,1492.0,1492.7,4841,-1359,3174,-2.497520661157025
2025-07-11T12:18:00+05:30,1492.7,1492.8,1492.0,1492.3,3563,-1232,3893,-1.925967681322811
2025-07-11T12:21:00+05:30,1492.3,1492.3,1491.9,1492.1,2361,7684,-71,1.018652305267306
2025-07-11T12:24:00+05:30,1492.1,1493.2,1492.0,1493.1,3360,4175,-52,1.025224351200582
2025-07-11T12:27:00+05:30,1493.1,1493.1,1493.0,1493.1,3333,3958,3841,0.015001923323503013
2025-07-11T12:30:00+05:30,1493.1,1495.0,1493.0,1494.1,4038,8976,-7159,8.8800220143093
2025-07-11T12:33:00+05:30,1494.0,1494.9,1494.0,1494.8,3291,5568,-4437,8.846153846153847
2025-07-11T12:36:00+05:30,1494.8,1494.8,1494.0,1494.1,2143,2531,6359,-0.4305961754780652
2025-07-11T12:39:00+05:30,1494.1,1494.2,1494.0,1494.2,1725,12,-1001,0.0
2025-07-11T12:42:00+05:30,1494.0,1495.7,1493.8,1494.0,4061,-2547,1982,0.0
2025-07-11T12:45:00+05:30,1494.1,1494.5,1494.0,1494.4,4180,2891,-3886,0.0
2025-07-11T12:48:00+05:30,1494.4,1495.2,1494.0,1494.0,7043,-8238,6775,0.0
2025-07-11T12:51:00+05:30,1494.0,1494.1,1493.9,1494.1,5677,-7023,-1665,0.0
2025-07-11T12:54:00+05:30,1494.1,1494.1,1494.0,1494.1,4569,3760,-8,1.004264392324094
2025-07-11T12:57:00+05:30,1494.1,1494.1,1494.0,1494.1,4999,2752,1156,0.4083930399181167
2025-07-11T13:00:00+05:30,1494.0,1494.2,1494.0,1494.2,3625,-38,5992,-1.0127645280483708
2025-07-11T13:03:00+05:30,1494.2,1494.2,1494.0,1494.0,1722,-2051,3698,-3.490588949605343
2025-07-11T13:06:00+05:30,1494.0,1494.2,1494.0,1494.1,2169,2717,-3787,0.0
2025-07-11T13:09:00+05:30,1494.1,1494.1,1492.1,1492.9,6395,-4059,3166,0.0
2025-07-11T13:12:00+05:30,1492.9,1493.1,1492.6,1492.9,4229,2979,3603,-0.09480401093892434
2025-07-11T13:15:00+05:30,1492.8,1492.9,1492.1,1492.5,7598,-2707,3009,-18.927152317880793
2025-07-11T13:18:00+05:30,1492.4,1494.1,1492.4,1493.6,4263,10961,-4147,2.217199882594658
2025-07-11T13:21:00+05:30,1493.5,1494.8,1493.4,1494.6,1635,-3402,-9485,0.0
2025-07-11T13:24:00+05:30,1494.6,1494.6,1494.0,1494.3,3644,442,1325,-0.49971703452178834
