timestamp,open,high,low,close,volume,buy_volume,sell_volume,imbalance
2025-07-09T14:27:00+05:30,2009.8,2010.0,2008.1,2008.1,2983,-9854,13288,-6.739079790331974
2025-07-09T14:30:00+05:30,2008.1,2008.5,2006.4,2007.5,3218,943,1344,-0.17533887188456493
2025-07-09T14:33:00+05:30,2007.5,2007.9,2005.0,2007.3,5727,-6850,-10265,0.0
2025-07-09T14:36:00+05:30,2007.6,2008.8,2006.7,2007.7,4992,-3685,2487,0.0
2025-07-09T14:39:00+05:30,2007.7,2009.3,2007.1,2008.4,2788,8170,-2602,1.9346264367816093
2025-07-09T14:42:00+05:30,2008.4,2008.6,2007.0,2008.2,1453,2865,-1856,4.678889990089197
2025-07-09T14:45:00+05:30,2008.0,2008.4,2007.1,2008.0,5237,-799,9941,-1.174797637278495
2025-07-09T14:48:00+05:30,2008.0,2008.0,2007.2,2008.0,4093,4402,-258,1.1245173745173744
2025-07-09T14:51:00+05:30,2008.0,2009.4,2006.4,2006.7,10402,-24450,1067,0.0
2025-07-09T14:54:00+05:30,2006.6,2008.6,2006.5,2008.4,4203,16876,-5200,1.8907159986296678
2025-07-09T14:57:00+05:30,2008.4,2008.6,2007.5,2007.7,3400,-553,8769,-1.1346153846153846
2025-07-09T15:00:00+05:30,2008.0,2012.0,2007.9,2011.3,15449,22240,-7870,2.0953375086986776
2025-07-09T15:03:00+05:30,2011.2,2011.3,2010.4,2010.8,12631,-12441,10932,0.0
2025-07-09T15:06:00+05:30,2010.8,2010.9,2010.6,2010.8,18259,7571,-7772,0.0
2025-07-09T15:09:00+05:30,2010.9,2011.0,2010.8,2010.9,13095,-14109,-24171,0.0
2025-07-09T15:12:00+05:30,2010.8,2011.0,2010.5,2010.9,9031,2817,-4131,0.0
2025-07-09T15:15:00+05:30,2010.9,2012.0,2010.9,2011.0,10489,-57351,-18603,0.0
2025-07-09T15:18:00+05:30,2011.1,2011.5,2011.0,2011.5,11424,19725,-8620,2.5524538496172897
2025-07-09T15:21:00+05:30,2011.4,2012.0,2011.3,2011.8,15366,-7719,-5166,0.0
2025-07-09T15:24:00+05:30,2011.8,2012.1,2010.5,2011.6,11633,-41075,-42227,0.0
2025-07-10T10:09:00+05:30,2004.8,2004.8,2004.6,2004.6,465,-1342,487,0.0
2025-07-10T10:12:00+05:30,2004.6,2005.1,2003.5,2005.1,1544,5703,-10801,0.0
2025-07-10T10:15:00+05:30,2005.0,2005.9,2001.6,2005.0,15404,1223,7162,-0.708288610614192
2025-07-10T10:18:00+05:30,2005.1,2005.1,2004.7,2004.7,458,-5844,1985,0.0
2025-07-10T10:21:00+05:30,2004.7,2007.1,2004.4,2007.1,2427,11869,-5552,2.7577964223523823
2025-07-10T10:24:00+05:30,2007.1,2008.7,2007.0,2007.9,2096,-4531,630,0.0
2025-07-10T10:27:00+05:30,2007.9,2008.0,2007.0,2007.3,4793,3015,11611,-0.587720497743744
2025-07-10T10:30:00+05:30,2007.2,2009.2,2007.2,2008.1,2645,1390,-7096,0.0
2025-07-10T10:33:00+05:30,2008.0,2008.0,2005.9,2006.3,4036,4566,12021,-0.4494483631759812
2025-07-10T10:36:00+05:30,2006.5,2006.5,2006.2,2006.4,2911,-831,830,0.0
2025-07-10T10:39:00+05:30,2006.4,2006.5,2005.7,2005.7,1748,-8162,6222,0.0
2025-07-10T10:42:00+05:30,2005.7,2006.5,2005.4,2006.0,1094,6829,-6851,0.0
2025-07-10T10:45:00+05:30,2006.5,2008.5,2005.6,2006.8,6030,4262,5518,-0.12842535787321063
2025-07-10T10:48:00+05:30,2006.6,2006.8,2005.6,2005.8,1650,3907,6727,-0.2651871356027835
2025-07-10T10:51:00+05:30,2005.5,2006.3,2005.4,2005.5,1385,-5653,-672,0.0
2025-07-10T10:54:00+05:30,2005.5,2005.7,2004.5,2004.5,1690,-788,4191,-1.4631207757860711
2025-07-10T10:57:00+05:30,2004.5,2005.5,2004.2,2005.0,5680,-2595,2114,0.0
2025-07-10T11:00:00+05:30,2004.9,2005.0,2003.5,2004.5,2217,5369,-613,1.2577796467619848
2025-07-10T11:03:00+05:30,2004.5,2004.8,2002.6,2004.8,6427,2746,1234,0.3798994974874372
2025-07-10T11:06:00+05:30,2004.8,2005.9,2004.5,2005.6,13277,6980,189,0.9472729808899428
2025-07-10T11:09:00+05:30,2005.7,2007.5,2005.5,2007.5,9249,11115,-1300,1.2649006622516556
2025-07-10T11:12:00+05:30,2007.7,2011.4,2007.3,2009.9,4925,7721,-24919,0.0
2025-07-10T11:15:00+05:30,2009.7,2010.1,2006.9,2007.1,26603,-14723,19814,-6.78393242977804
2025-07-10T11:18:00+05:30,2007.2,2007.7,2005.9,2007.5,3133,1874,11065,-0.7103331014761574
2025-07-10T11:21:00+05:30,2007.6,2008.0,2006.5,2007.5,9484,572,959,-0.2527759634225996
2025-07-10T11:24:00+05:30,2007.2,2007.8,2006.8,2007.2,1971,5503,3347,0.24361581920903955
2025-07-10T11:27:00+05:30,2007.2,2007.7,2006.9,2007.7,8778,-368,-356,0.0
2025-07-10T11:30:00+05:30,2007.8,2008.0,2006.9,2007.6,24119,-666,467,0.0
2025-07-10T11:33:00+05:30,2007.4,2008.8,2006.7,2007.1,4214,-9872,7284,0.0
2025-07-10T11:36:00+05:30,2007.0,2008.4,2006.9,2007.9,4199,711,-6567,0.0
2025-07-10T11:39:00+05:30,2007.9,2008.8,2007.7,2008.5,3542,3235,1673,0.3182559087204564
2025-07-10T11:42:00+05:30,2008.4,2008.9,2007.9,2008.0,3599,-5096,-1680,0.0
2025-07-10T11:45:00+05:30,2008.0,2008.7,2007.0,2008.4,15502,4937,931,0.6826857532379005
2025-07-10T11:48:00+05:30,2008.5,2008.6,2006.9,2007.4,6105,-1741,6303,-1.7632617273125821
2025-07-10T11:51:00+05:30,2007.4,2008.0,2007.3,2007.5,6095,-4806,6669,-6.159420289855072
2025-07-10T11:54:00+05:30,2007.5,2008.5,2007.0,2007.9,13535,1007,-2331,0.0
2025-07-10T11:57:00+05:30,2007.7,2008.0,2006.3,2006.4,5536,-5385,10353,-3.167874396135266
2025-07-10T12:00:00+05:30,2006.5,2007.1,2005.0,2006.1,16957,9034,-5928,4.817128139085641
2025-07-10T12:03:00+05:30,2006.2,2007.2,2006.0,2007.2,4250,8708,-718,1.1797246558197747
2025-07-10T12:06:00+05:30,2006.6,2007.6,2006.5,2007.1,5417,-8110,-5884,0.0
2025-07-10T12:09:00+05:30,2007.2,2007.8,2006.6,2007.5,3454,-2557,507,0.0
2025-07-10T12:12:00+05:30,2007.5,2009.2,2007.4,2007.4,3851,4417,-661,1.3519701810436635
2025-07-10T12:15:00+05:30,2007.4,2008.0,2007.2,2007.4,4379,-5238,8037,-4.742765273311897
2025-07-10T12:18:00+05:30,2007.4,2007.8,2007.3,2007.7,1338,2388,-2460,0.0
2025-07-10T12:21:00+05:30,2007.7,2008.0,2007.6,2007.8,2064,2739,607,0.6371787208607292
2025-07-10T12:24:00+05:30,2007.8,2009.4,2007.8,2009.0,5599,-3946,-3569,0.0
2025-07-10T12:27:00+05:30,2008.9,2010.0,2008.6,2009.9,2996,14657,-6905,2.7814757481940147
2025-07-10T12:30:00+05:30,2010.0,2011.0,2009.9,2010.6,7571,-7263,-8918,0.0
2025-07-10T12:33:00+05:30,2010.5,2012.5,2009.1,2011.8,9429,13224,-15720,0.0
2025-07-10T12:36:00+05:30,2012.3,2012.8,2010.8,2011.4,5881,-19399,9981,0.0
2025-07-10T12:39:00+05:30,2010.9,2011.0,2010.8,2011.0,10701,5216,3215,0.23733839402206144
2025-07-10T12:42:00+05:30,2011.0,2011.4,2010.5,2010.6,3671,-9039,12330,-6.4931631722880585
2025-07-10T12:45:00+05:30,2010.5,2011.6,2010.1,2010.1,12578,3656,148,0.9221871713985279
2025-07-10T12:48:00+05:30,2010.1,2011.9,2009.2,2010.6,9229,2828,-6668,0.0
2025-07-10T12:51:00+05:30,2010.6,2012.5,2010.2,2010.8,3882,-457,5005,-1.200967458223395
2025-07-10T12:54:00+05:30,2010.8,2010.9,2009.3,2010.8,4947,1241,-260,1.5300713557594292
2025-07-10T12:57:00+05:30,2010.4,2013.1,2010.4,2012.6,5989,10647,4,0.9992488968172003
2025-07-10T13:00:00+05:30,2012.3,2012.6,2011.3,2011.8,2641,5255,-256,1.1024204840968193
2025-07-10T13:03:00+05:30,2011.8,2012.0,2011.7,2011.9,1518,-8206,1763,0.0
2025-07-10T13:06:00+05:30,2011.7,2012.1,2010.7,2011.0,3883,-8261,4012,0.0
2025-07-10T13:09:00+05:30,2011.0,2011.6,2010.3,2011.4,1444,1732,1261,0.15736719011025727
2025-07-10T13:12:00+05:30,2011.7,2012.0,2011.0,2011.1,1475,4440,671,0.7374290745450988
2025-07-10T13:15:00+05:30,2011.0,2011.5,2010.7,2010.7,1504,-1907,238,0.0
2025-07-10T13:18:00+05:30,2010.8,2014.0,2010.7,2013.8,8672,19453,-3310,1.410084866505606
2025-07-10T13:21:00+05:30,2013.8,2013.9,2013.3,2013.4,2201,-15309,4527,0.0
2025-07-10T13:24:00+05:30,2013.4,2014.4,2013.3,2014.4,2613,11794,-5386,2.6810237203495633
2025-07-10T13:27:00+05:30,2014.4,2014.9,2014.3,2014.6,4521,15186,514,0.9345222929936305
2025-07-10T13:30:00+05:30,2014.6,2015.0,2013.7,2014.0,8997,-26589,5781,0.0
2025-07-10T13:33:00+05:30,2014.0,2014.0,2012.7,2013.4,2002,34,-1863,0.0
2025-07-10T13:36:00+05:30,2013.4,2013.7,2013.1,2013.3,1102,4994,7200,-0.18090864359521075
2025-07-10T13:39:00+05:30,2013.3,2013.6,2011.0,2012.0,6433,-7885,9716,-9.612779901693063
2025-07-10T13:42:00+05:30,2012.0,2012.3,2010.1,2010.4,1519,-9282,10213,-20.93984962406015
2025-07-10T13:45:00+05:30,2010.1,2010.7,2009.1,2010.2,3651,1241,-5763,0.0
2025-07-10T13:48:00+05:30,2010.2,2013.8,2010.2,2013.3,3297,10690,-10788,0.0
2025-07-10T13:51:00+05:30,2013.2,2013.3,2011.4,2011.7,2454,-6790,12668,-3.3103096291255527
2025-07-10T13:54:00+05:30,2011.7,2012.3,2011.5,2011.9,4460,4357,1061,0.6083425618309339
2025-07-10T13:57:00+05:30,2012.1,2012.9,2010.3,2012.1,12341,-1942,-446,0.0
2025-07-10T14:00:00+05:30,2011.7,2013.0,2011.2,2012.5,4084,10114,-5249,3.157862281603289
2025-07-10T14:03:00+05:30,2012.5,2013.2,2011.7,2013.1,5174,2818,-2693,44.088
2025-07-10T14:06:00+05:30,2013.2,2016.0,2013.2,2014.0,27919,-2129,-43712,0.0
2025-07-10T14:09:00+05:30,2014.1,2014.5,2013.3,2014.0,8507,-8825,3686,0.0
2025-07-10T14:12:00+05:30,2014.0,2014.1,2012.2,2013.0,5642,-7761,3905,0.0
2025-07-10T14:15:00+05:30,2013.0,2014.3,2012.6,2013.6,6308,2432,7905,-0.5294572893489407
2025-07-10T14:18:00+05:30,2013.1,2013.3,2012.5,2013.0,2684,7247,1145,0.7271210676835081
2025-07-10T14:21:00+05:30,2013.0,2013.4,2012.1,2012.2,2891,-13526,4573,0.0
2025-07-10T14:24:00+05:30,2012.2,2014.3,2011.4,2014.2,14005,11693,-5116,2.555724494450357
2025-07-10T14:27:00+05:30,2014.2,2015.0,2012.4,2014.8,9358,1910,-3331,0.0
2025-07-10T14:30:00+05:30,2014.8,2014.8,2012.9,2012.9,4448,-11028,8666,0.0
2025-07-10T14:33:00+05:30,2012.9,2013.7,2012.8,2013.5,7881,4636,1828,0.4344059405940594
2025-07-10T14:36:00+05:30,2013.4,2014.5,2012.5,2013.5,12710,-2990,-5750,0.0
2025-07-10T14:39:00+05:30,2013.4,2014.0,2011.8,2011.8,8971,-7822,9257,-11.901742160278745
2025-07-10T14:42:00+05:30,2012.6,2013.6,2010.8,2011.5,9308,-2005,6420,-1.9082672706681767
2025-07-10T14:45:00+05:30,2011.4,2011.5,2009.0,2010.0,6675,-8824,3412,0.0
2025-07-10T14:48:00+05:30,2010.0,2010.8,2007.7,2010.8,10991,1225,-5844,0.0
2025-07-10T14:51:00+05:30,2010.3,2011.5,2008.8,2009.9,13134,1758,9576,-0.6897829539438857
2025-07-10T14:54:00+05:30,2009.9,2010.5,2009.1,2009.7,5849,-6102,3782,0.0
2025-07-10T14:57:00+05:30,2009.9,2010.6,2007.2,2007.3,15125,-3127,5207,-4.006730769230769
2025-07-10T15:00:00+05:30,2007.3,2008.4,2006.1,2007.1,16400,-370,-13870,0.0
2025-07-10T15:03:00+05:30,2006.9,2009.0,2005.3,2007.5,22187,-7859,-5001,0.0
2025-07-10T15:06:00+05:30,2007.5,2008.7,2006.1,2007.8,14167,4364,-8004,0.0
2025-07-10T15:09:00+05:30,2007.7,2008.3,2006.0,2006.0,8992,-16043,-231,0.0
2025-07-10T15:12:00+05:30,2006.0,2006.7,2003.5,2005.2,11246,3153,-10858,0.0
2025-07-10T15:15:00+05:30,2005.1,2008.9,2003.2,2005.2,34728,-4299,-33379,0.0
2025-07-10T15:18:00+05:30,2005.4,2008.7,2004.8,2007.0,32125,5276,26156,-0.6642911682361924
2025-07-10T15:21:00+05:30,2006.6,2006.6,2003.4,2003.4,27227,-21299,15832,0.0
2025-07-10T15:24:00+05:30,2003.5,2003.7,2001.7,2002.8,17007,-11833,-70776,0.0
2025-07-10T15:27:00+05:30,2003.3,2006.2,2002.0,2006.2,16454,-187594,-526115,0.0
2025-07-10T15:39:00+05:30,2006.2,2006.2,2006.2,2006.2,43,0,68,-1.0
2025-07-10T15:42:00+05:30,2006.2,2006.2,2006.2,2006.2,56,0,1958,-1.0
2025-07-10T15:45:00+05:30,2006.2,2006.2,2006.2,2006.2,7,0,-29,0.0
2025-07-10T15:48:00+05:30,2006.2,2006.2,2006.2,2006.2,266,0,62,-1.0
2025-07-10T15:51:00+05:30,2006.2,2006.2,2006.2,2006.2,144,0,42,-1.0
2025-07-11T09:42:00+05:30,2001.3,2001.9,2000.5,2000.6,1029,2031,382,0.6833816825528388
2025-07-11T09:45:00+05:30,2000.7,2001.0,1998.5,1999.6,20538,-26051,6668,0.0
2025-07-11T09:48:00+05:30,1999.5,1999.6,1996.8,1996.8,2842,-4742,20998,-1.5834153543307086
2025-07-11T09:51:00+05:30,1996.9,1999.2,1996.9,1997.7,2021,8337,6742,0.10577624510909212
2025-07-11T09:54:00+05:30,1997.7,1997.9,1996.2,1996.7,1751,-875,2584,-2.023990637799883
2025-07-11T09:57:00+05:30,1996.7,1997.2,1996.1,1997.0,3132,11205,4425,0.43378119001919385
2025-07-11T10:00:00+05:30,1997.0,1997.0,1995.3,1995.8,1385,-1391,5929,-1.613045394446893
2025-07-11T10:03:00+05:30,1995.8,1996.9,1995.0,1996.4,1472,21241,-3883,1.4474017743979721
2025-07-11T10:06:00+05:30,1996.4,1996.4,1995.1,1995.3,1946,-1719,4052,-2.473639091298757
2025-07-11T10:09:00+05:30,1995.3,1996.1,1995.1,1995.4,1154,1881,1642,0.06783990916832246
2025-07-11T10:12:00+05:30,1995.7,1995.8,1994.0,1994.6,2328,-962,2306,-2.431547619047619
2025-07-11T10:15:00+05:30,1994.7,1995.4,1994.5,1995.2,1955,5318,-679,1.2927355033412373
2025-07-11T10:18:00+05:30,1995.2,1995.9,1994.8,1995.4,3631,3529,4812,-0.1538184869919674
2025-07-11T10:21:00+05:30,1995.2,1995.5,1993.5,1994.0,5849,1005,4707,-0.648109243697479
2025-07-11T10:24:00+05:30,1994.0,1994.7,1993.9,1994.4,1505,10890,94,0.982884195193008
2025-07-11T10:27:00+05:30,1994.5,1994.5,1993.9,1994.4,10773,-8217,3094,0.0
2025-07-11T10:30:00+05:30,1993.9,1994.4,1992.2,1993.4,2723,2508,-2719,0.0
2025-07-11T10:33:00+05:30,1993.4,1994.1,1993.1,1993.7,1673,-229,-383,0.0
2025-07-11T10:36:00+05:30,1993.8,1994.2,1993.0,1994.0,4645,3971,-808,1.5109073664242807
2025-07-11T10:39:00+05:30,1994.0,1994.1,1993.0,1993.8,3940,-4505,3528,0.0
2025-07-11T10:42:00+05:30,1993.8,1994.3,1992.5,1993.3,2829,-3611,4183,-13.625874125874127
2025-07-11T10:45:00+05:30,1993.0,1993.1,1991.6,1992.2,3866,-4151,4019,0.0
2025-07-11T10:48:00+05:30,1992.3,1992.3,1991.5,1992.3,7970,2766,-1627,3.8568920105355575
2025-07-11T10:51:00+05:30,1992.3,1993.0,1991.9,1992.5,1937,4573,775,0.7101720269259536
2025-07-11T10:54:00+05:30,1992.5,1992.8,1991.5,1991.9,2990,-3174,5748,-3.4662004662004664
2025-07-11T10:57:00+05:30,1991.9,1991.9,1990.0,1991.0,1878,3600,-10091,0.0
2025-07-11T11:00:00+05:30,1991.2,1991.2,1989.6,1990.0,4668,-3376,7238,-2.7483169342309686
2025-07-11T11:03:00+05:30,1990.0,1990.5,1989.6,1990.3,2458,-1690,-228,0.0
2025-07-11T11:06:00+05:30,1990.0,1992.3,1989.9,1990.6,4457,13054,1120,0.8419641597290815
2025-07-11T11:09:00+05:30,1990.6,1992.5,1989.4,1992.5,3602,8715,-9817,0.0
2025-07-11T11:12:00+05:30,1992.2,1994.6,1990.8,1990.8,10926,-4296,9793,-2.563034382390395
2025-07-11T11:15:00+05:30,1990.3,1991.0,1989.6,1990.3,6550,3047,-3129,0.0
2025-07-11T11:18:00+05:30,1990.3,1990.5,1989.6,1990.4,2663,2277,962,0.405989502933004
2025-07-11T11:21:00+05:30,1990.5,1990.8,1988.9,1988.9,2806,-1347,6594,-1.513436249285306
2025-07-11T11:24:00+05:30,1988.8,1990.0,1988.3,1988.9,17979,-6630,3044,0.0
2025-07-11T11:27:00+05:30,1988.9,1990.0,1988.6,1990.0,6374,7985,-5945,6.828431372549019
2025-07-11T11:30:00+05:30,1990.0,1993.0,1990.0,1992.6,8525,8824,-4451,3.035673450720329
2025-07-11T11:33:00+05:30,1992.6,1992.6,1990.5,1991.7,11927,-4793,-2132,0.0
2025-07-11T11:36:00+05:30,1991.7,1992.7,1991.3,1992.1,11129,3969,1177,0.5425573260785076
2025-07-11T11:39:00+05:30,1992.1,1992.5,1991.7,1991.8,5724,-1414,8063,-1.4253271168596782
2025-07-11T11:42:00+05:30,1991.8,1991.9,1989.0,1989.6,3592,-9086,6152,0.0
2025-07-11T11:45:00+05:30,1989.6,1990.0,1989.0,1989.2,4251,2448,1281,0.31295253419147223
2025-07-11T11:48:00+05:30,1989.1,1989.2,1988.2,1988.8,2721,2939,457,0.7308598351001178
2025-07-11T11:51:00+05:30,1988.6,1988.7,1987.6,1987.7,2927,1173,5024,-0.621429724060029
2025-07-11T11:54:00+05:30,1987.7,1988.3,1987.1,1987.8,3949,-1402,3638,-2.2540250447227193
2025-07-11T11:57:00+05:30,1987.8,1988.9,1986.8,1987.3,10540,-1770,-588,0.0
2025-07-11T12:00:00+05:30,1987.2,1987.3,1985.4,1985.8,10008,-7436,-3619,0.0
2025-07-11T12:03:00+05:30,1985.8,1987.5,1985.2,1986.7,9512,517,294,0.2749691738594328
2025-07-11T12:06:00+05:30,1986.8,1987.4,1986.0,1986.1,9921,2798,5469,-0.32309181081408006
2025-07-11T12:09:00+05:30,1986.2,1986.9,1985.3,1985.9,7074,-1023,3478,-1.8334012219959266
2025-07-11T12:12:00+05:30,1986.0,1987.1,1985.1,1986.4,5037,5168,-3747,6.2737508796622095
2025-07-11T12:15:00+05:30,1986.4,1986.9,1984.8,1984.9,8052,-4073,9869,-2.4054520358868183
2025-07-11T12:18:00+05:30,1984.9,1986.9,1984.7,1986.7,6078,9507,-12252,0.0
2025-07-11T12:21:00+05:30,1986.7,1987.0,1986.1,1987.0,2347,1698,-2069,0.0
2025-07-11T12:24:00+05:30,1986.9,1987.5,1986.9,1987.3,2705,6545,-1762,1.736776081956931
2025-07-11T12:27:00+05:30,1987.3,1987.4,1986.5,1986.5,2889,-5038,7140,-5.793529971455756
2025-07-11T12:30:00+05:30,1986.5,1987.5,1985.6,1986.1,8678,7050,944,0.7638228671503627
2025-07-11T12:33:00+05:30,1986.1,1987.7,1985.9,1987.6,7428,6833,-9388,0.0
2025-07-11T12:36:00+05:30,1987.5,1988.8,1985.9,1986.5,5456,-6480,4013,0.0
2025-07-11T12:39:00+05:30,1986.5,1987.0,1986.2,1986.7,3463,2582,-1707,4.901714285714286
2025-07-11T12:42:00+05:30,1986.7,1989.9,1986.6,1987.0,12252,-8318,-398,0.0
2025-07-11T12:45:00+05:30,1987.1,1987.6,1986.6,1987.6,6294,515,-502,78.23076923076923
2025-07-11T12:48:00+05:30,1987.5,1988.2,1987.5,1988.0,9453,2594,-3322,0.0
2025-07-11T12:51:00+05:30,1987.9,1988.6,1986.4,1987.5,7006,-6103,5726,0.0
2025-07-11T12:54:00+05:30,1987.6,1987.6,1986.8,1986.9,6412,4068,8744,-0.36497034030596315
2025-07-11T12:57:00+05:30,1987.0,1987.0,1986.0,1986.9,3664,-2715,-4358,0.0
2025-07-11T13:00:00+05:30,1986.9,1987.0,1985.1,1985.6,9669,-9021,14034,-4.599042489527229
2025-07-11T13:03:00+05:30,1985.7,1986.4,1985.0,1985.1,3773,-968,2722,-2.1037628278221208
2025-07-11T13:06:00+05:30,1985.0,1985.4,1984.0,1984.9,4423,1321,-2471,0.0
2025-07-11T13:09:00+05:30,1984.9,1985.0,1983.8,1984.8,8792,7763,186,0.9532016605862372
2025-07-11T13:12:00+05:30,1984.9,1985.0,1984.0,1984.8,3540,-1933,987,0.0
2025-07-11T13:15:00+05:30,1984.8,1985.1,1983.8,1983.9,7981,627,2337,-0.5769230769230769
2025-07-11T13:18:00+05:30,1984.0,1984.0,1983.5,1983.6,4171,-2210,316,0.0
2025-07-11T13:21:00+05:30,1983.7,1984.9,1983.4,1983.9,5324,-1026,-3250,0.0
2025-07-11T13:24:00+05:30,1983.9,1984.9,1983.3,1984.2,5028,3247,-6942,0.0
2025-07-11T13:27:00+05:30,1984.7,1984.7,1983.0,1983.1,7051,-5136,8865,-3.754625905068383
2025-07-11T13:30:00+05:30,1983.1,1984.1,1982.9,1983.7,6312,-2156,-5548,0.0
